time,number,veh type,link,lane,x,vx,y,leader number,delta x,VISSIM delta v,delta v
68.1,19,100,3,3,14.85,49.84,0.5,14,139.96,-4.59,-4.649999999999999
68.1,20,100,4,1,95.42,55.71,0.5,17,83.09,3.68,3.6799999999999997
68.1,21,100,2,1,41.0,50.5,0.5,18,116.72,-0.97,-0.9099999999999966
68.1,22,100,2,1,9.21,50.91,0.5,21,31.81,0.38,0.4099999999999966
68.2,4,100,5,1,25.42,51.7,0.5,4,250.0,0.0,0.0
68.2,6,100,10003,1,37.84,54.33,0.5,4,84.59,2.46,2.6299999999999955
68.2,7,100,10003,1,5.19,54.89,0.5,6,32.66,0.57,0.5600000000000023
68.2,8,100,3,1,417.15,53.82,0.5,7,103.47,-0.93,-1.0700000000000003
68.2,9,100,3,2,340.68,49.46,0.9,9,250.0,0.0,0.0
68.2,10,100,3,1,330.38,55.68,0.5,8,10.48,6.43,1.8599999999999994
68.2,11,100,3,2,271.08,52.33,0.5,9,69.68,2.88,2.8699999999999974
68.2,12,100,3,3,211.38,48.2,0.5,12,250.0,0.0,0.0
68.2,13,100,3,2,213.04,52.0,0.5,11,58.03,-0.18,-0.3299999999999983
68.2,14,100,3,3,156.45,54.48,0.5,12,55.11,6.23,6.279999999999994
68.2,15,100,3,1,79.64,47.07,0.5,10,250.49,-8.65,-8.61
68.2,16,100,3,1,62.84,49.05,0.5,15,16.86,1.99,1.9799999999999969
68.2,17,100,3,2,54.13,52.1,0.5,13,158.91,-0.06,0.10000000000000142
68.2,18,100,3,1,35.43,51.4,0.5,16,44.33,4.26,2.3500000000000014
68.2,19,100,3,3,16.23,49.77,0.5,14,140.09,-4.65,-4.709999999999994
68.2,20,100,4,1,96.96,55.78,0.5,17,82.98,3.68,3.6799999999999997
68.2,21,100,2,1,42.41,50.54,0.5,18,116.75,-0.92,-0.8599999999999994
68.2,22,100,2,1,10.62,50.98,0.5,21,31.79,0.41,0.4399999999999977
68.2,23,100,4,2,0.64,51.56,0.5,19,141.35,1.67,1.7899999999999991
68.3,4,100,5,1,26.86,51.61,0.5,4,250.0,0.0,0.0
68.3,6,100,10003,1,39.35,54.42,0.5,4,84.52,2.63,2.8100000000000023
68.3,7,100,10003,1,6.72,54.97,0.5,6,32.64,0.56,0.5499999999999972
68.3,8,100,3,1,418.64,53.76,0.5,7,103.5,-1.08,-1.2100000000000009
68.3,9,100,3,2,342.06,49.53,0.87,9,250.0,0.0,0.0
68.3,10,100,3,1,331.92,55.48,0.5,8,10.31,6.23,1.7199999999999989
68.3,11,100,3,2,272.54,52.4,0.5,9,69.6,2.88,2.8699999999999974
68.3,12,100,3,3,212.72,48.15,0.5,12,250.0,0.0,0.0
68.3,13,100,3,2,214.48,51.92,0.5,11,58.04,-0.33,-0.4799999999999969
68.3,14,100,3,3,157.96,54.46,0.5,12,54.93,6.27,6.310000000000002
68.3,15,100,3,1,80.95,47.05,0.5,10,250.73,-8.61,-8.43
68.3,16,100,3,1,64.2,48.95,0.5,15,16.8,1.98,1.9000000000000057
68.3,17,100,3,2,55.58,52.17,0.5,13,158.91,0.1,0.25
68.3,18,100,3,1,36.86,51.39,0.5,16,44.21,4.34,2.4399999999999977
68.3,19,100,3,3,17.62,49.69,0.5,14,140.22,-4.71,-4.770000000000003
68.3,20,100,4,1,98.51,55.77,0.5,17,82.88,3.68,3.6000000000000014
68.3,21,100,2,1,43.81,50.58,0.5,18,116.77,-0.87,-0.8100000000000023
68.3,22,100,2,1,12.04,51.05,0.5,21,31.78,0.44,0.46999999999999886
68.3,23,100,4,2,2.08,51.61,0.5,19,141.31,1.79,1.9200000000000017
68.4,4,100,5,1,28.29,51.53,0.5,4,250.0,0.0,0.0
68.4,6,100,10003,1,40.86,54.51,0.5,4,84.44,2.81,2.979999999999997
68.4,7,100,10003,1,8.25,55.06,0.5,6,32.63,0.55,0.5500000000000043
68.4,8,100,3,1,420.13,53.7,0.5,7,103.53,-1.22,-1.3599999999999994
68.4,9,100,3,2,343.44,49.6,0.83,9,250.0,0.0,0.0
68.4,10,100,3,1,333.46,55.22,0.5,8,10.14,5.95,1.519999999999996
68.4,11,100,3,2,273.99,52.46,0.5,9,69.52,2.87,2.8599999999999994
68.4,12,100,3,3,214.06,48.09,0.5,12,250.0,0.0,0.0
68.4,13,100,3,2,215.93,51.83,0.5,11,58.05,-0.48,-0.6300000000000026
68.4,14,100,3,3,159.48,54.45,0.5,12,54.76,6.32,6.359999999999999
68.4,15,100,3,1,82.26,47.1,0.5,10,250.97,-8.42,-8.119999999999997
68.4,16,100,3,1,65.56,48.92,0.5,15,16.75,1.9,1.8200000000000003
68.4,17,100,3,2,57.03,52.23,0.5,13,158.91,0.25,0.3999999999999986
68.4,18,100,3,1,38.29,51.38,0.5,16,44.09,4.34,2.460000000000001
68.4,19,100,3,3,18.99,49.61,0.5,14,140.35,-4.77,-4.840000000000003
68.4,20,100,4,1,100.06,55.7,0.5,17,82.78,3.6,3.470000000000006
68.4,21,100,2,1,45.22,50.62,0.5,18,116.79,-0.82,-0.7600000000000051
68.4,22,100,2,1,13.46,51.13,0.5,21,31.77,0.47,0.5100000000000051
68.4,23,100,4,2,3.51,51.65,0.5,19,141.26,1.92,2.039999999999999
68.5,4,100,5,1,29.72,51.45,0.5,4,250.0,0.0,0.0
68.5,6,100,10003,1,42.37,54.6,0.5,4,84.36,2.98,3.1499999999999986
68.5,7,100,10003,1,9.78,55.14,0.5,6,32.61,0.54,0.5399999999999991
68.5,8,100,3,1,421.62,53.64,0.5,7,103.56,-1.36,-1.5
68.5,9,100,3,2,344.81,49.68,0.8,9,250.0,0.0,0.0
68.5,10,100,3,1,334.99,54.97,0.5,8,9.98,5.62,1.3299999999999983
68.5,11,100,3,2,275.45,52.53,0.5,9,69.44,2.86,2.8500000000000014
68.5,12,100,3,3,215.39,48.03,0.5,12,250.0,0.0,0.0
68.5,13,100,3,2,217.36,51.74,0.5,11,58.07,-0.63,-0.7899999999999991
68.5,14,100,3,3,160.99,54.43,0.5,12,54.58,6.36,6.399999999999999
68.5,15,100,3,1,83.57,47.19,0.5,10,251.2,-8.12,-7.780000000000001
68.5,16,100,3,1,66.92,48.91,0.5,15,16.7,1.82,1.7199999999999989
68.5,17,100,3,2,58.48,52.23,0.5,13,158.9,0.4,0.4899999999999949
68.5,18,100,3,1,39.71,51.37,0.5,16,43.97,4.28,2.460000000000001
68.5,19,100,3,3,20.37,49.54,0.5,14,140.48,-4.84,-4.890000000000001
68.5,20,100,4,1,101.61,55.64,0.5,17,82.68,3.47,3.4100000000000037
68.5,21,100,2,1,46.62,50.66,0.5,18,116.82,-0.76,-0.7100000000000009
68.5,22,100,2,1,14.88,51.2,0.5,21,31.76,0.5,0.5400000000000063
68.5,23,100,4,2,4.95,51.7,0.5,19,141.2,2.04,2.1600000000000037
68.6,4,100,5,1,31.15,51.37,0.5,4,250.0,0.0,0.0
68.6,6,100,10003,1,43.89,54.69,0.5,4,84.28,3.15,3.3200000000000003
68.6,7,100,10003,1,11.31,55.22,0.5,6,32.6,0.54,0.5300000000000011
68.6,8,100,3,1,423.11,53.58,0.5,7,103.6,-1.5,-1.6400000000000006
68.6,9,100,3,2,346.2,49.75,0.77,9,250.0,0.0,0.0
68.6,10,100,3,1,336.51,54.73,0.5,8,9.83,5.3,1.1499999999999986
68.6,11,100,3,2,276.91,52.59,0.5,9,69.36,2.85,2.8400000000000034
68.6,12,100,3,3,216.73,47.98,0.5,12,250.0,0.0,0.0
68.6,13,100,3,2,218.8,51.66,0.5,11,58.09,-0.78,-0.9300000000000068
68.6,14,100,3,3,162.5,54.42,0.5,12,54.4,6.4,6.440000000000005
68.6,15,100,3,1,84.88,47.29,0.5,10,251.42,-7.78,-7.439999999999998
68.6,16,100,3,1,68.28,48.9,0.5,15,16.65,1.71,1.6099999999999994
68.6,17,100,3,2,59.93,52.16,0.5,13,158.89,0.49,0.5
68.6,18,100,3,1,41.14,51.36,0.5,16,43.86,4.18,2.460000000000001
68.6,19,100,3,3,21.75,49.46,0.5,14,140.62,-4.9,-4.960000000000001
68.6,20,100,4,1,103.15,55.57,0.5,17,82.59,3.41,3.4100000000000037
68.6,21,100,2,1,48.03,50.71,0.5,18,116.84,-0.71,-0.6499999999999986
68.6,22,100,2,1,16.3,51.27,0.5,21,31.74,0.54,0.5600000000000023
68.6,23,100,4,2,6.38,51.75,0.5,19,141.14,2.16,2.289999999999999
68.7,6,100,10003,1,45.41,54.78,0.5,6,250.0,0.0,0.0
68.7,7,100,10003,1,12.85,55.3,0.5,6,32.58,0.53,0.519999999999996
68.7,8,100,3,1,424.6,53.52,0.5,7,103.65,-1.64,-1.779999999999994
68.7,9,100,3,2,347.58,49.82,0.73,9,250.0,0.0,0.0
68.7,10,100,3,1,338.03,54.49,0.5,8,9.68,4.98,0.9699999999999989
68.7,11,100,3,2,278.37,52.66,0.5,9,69.28,2.84,2.8399999999999963
68.7,12,100,3,3,218.06,47.92,0.5,12,250.0,0.0,0.0
68.7,13,100,3,2,220.23,51.57,0.5,11,58.11,-0.94,-1.0899999999999963
68.7,14,100,3,3,164.01,54.4,0.5,12,54.23,6.44,6.479999999999997
68.7,15,100,3,1,86.2,47.38,0.5,10,251.63,-7.44,-7.109999999999999
68.7,16,100,3,1,69.64,48.89,0.5,15,16.6,1.61,1.509999999999998
68.7,17,100,3,2,61.38,52.09,0.5,13,158.87,0.51,0.5200000000000031
68.7,18,100,3,1,42.57,51.35,0.5,16,27.14,2.47,2.460000000000001
68.7,19,100,3,3,23.12,49.38,0.5,14,140.75,-4.96,-5.019999999999996
68.7,20,100,4,1,104.7,55.51,0.5,17,82.49,3.41,3.4199999999999946
68.7,21,100,2,1,49.44,50.75,0.5,18,116.86,-0.66,-0.6000000000000014
68.7,22,100,2,1,17.73,51.35,0.5,21,31.73,0.57,0.6000000000000014
68.7,23,100,4,2,7.82,51.8,0.5,19,141.08,2.29,2.4199999999999946
68.8,6,100,10003,1,46.94,54.87,0.5,6,250.0,0.0,0.0
68.8,7,100,10003,1,14.38,55.39,0.5,6,32.57,0.52,0.5200000000000031
68.8,8,100,3,1,426.09,53.54,0.5,7,103.69,-1.78,-1.8500000000000014
68.8,9,100,3,2,348.96,49.9,0.72,9,250.0,0.0,0.0
68.8,10,100,3,1,339.54,54.27,0.5,8,9.55,4.67,0.730000000000004
68.8,11,100,3,2,279.84,52.72,0.5,9,69.2,2.83,2.8200000000000003
68.8,12,100,3,3,219.39,47.86,0.5,12,250.0,0.0,0.0
68.8,13,100,3,2,221.67,51.48,0.5,11,58.14,-1.09,-1.240000000000002
68.8,14,100,3,3,165.52,54.39,0.5,12,54.05,6.49,6.530000000000001
68.8,15,100,3,1,87.51,47.47,0.5,10,251.83,-7.12,-6.800000000000004
68.8,16,100,3,1,70.99,48.87,0.5,15,16.56,1.51,1.3999999999999986
68.8,17,100,3,2,62.82,52.03,0.5,13,158.86,0.53,0.5500000000000043
68.8,18,100,3,1,43.99,51.34,0.5,16,27.07,2.47,2.470000000000006
68.8,19,100,3,3,24.49,49.38,0.5,14,140.89,-5.02,-5.009999999999998
68.8,20,100,10000,1,0.08,55.44,0.5,17,82.4,3.41,3.4099999999999966
68.8,21,100,2,1,50.85,50.79,0.5,18,116.87,-0.61,-0.5500000000000043
68.8,22,100,2,1,19.16,51.42,0.5,21,31.71,0.6,0.6300000000000026
68.8,23,100,4,2,9.26,51.85,0.5,19,141.01,2.41,2.469999999999999
68.9,6,100,10003,1,48.46,54.96,0.5,6,250.0,0.0,0.0
68.9,7,100,10003,1,15.92,55.47,0.5,6,32.55,0.51,0.509999999999998
68.9,8,100,3,1,427.57,53.6,0.5,7,103.74,-1.85,-1.8699999999999974
68.9,9,100,3,2,350.35,49.97,0.69,9,250.0,0.0,0.0
68.9,10,100,3,1,341.04,54.05,0.5,8,9.42,4.37,0.44999999999999574
68.9,11,100,3,2,281.3,52.79,0.5,9,69.13,2.83,2.8200000000000003
68.9,12,100,3,3,220.72,47.8,0.5,12,250.0,0.0,0.0
68.9,13,100,3,2,223.09,51.39,0.5,11,58.17,-1.24,-1.3999999999999986
68.9,14,100,3,3,167.03,54.37,0.5,12,53.87,6.53,6.57
68.9,15,100,3,1,88.83,47.56,0.5,10,252.03,-6.8,-6.489999999999995
68.9,16,100,3,1,72.35,48.86,0.5,15,16.52,1.41,1.2999999999999972
68.9,17,100,3,2,64.27,51.96,0.5,13,158.84,0.55,0.5700000000000003
68.9,18,100,3,1,45.42,51.33,0.5,16,27.0,2.47,2.469999999999999
68.9,19,100,3,3,25.86,49.45,0.5,14,141.03,-5.01,-4.919999999999995
68.9,20,100,10000,1,1.62,55.38,0.5,17,82.3,3.41,3.4200000000000017
68.9,21,100,2,1,52.26,50.83,0.5,18,116.89,-0.55,-0.5
68.9,22,100,2,1,20.59,51.5,0.5,21,31.69,0.63,0.6700000000000017
68.9,23,100,4,2,10.7,51.89,0.5,19,140.95,2.47,2.4399999999999977
69.0,6,100,10003,1,49.99,55.05,0.5,6,250.0,0.0,0.0
69.0,7,100,10003,1,17.47,55.55,0.5,6,32.54,0.51,0.5
69.0,8,100,3,1,429.06,53.65,0.5,7,103.8,-1.87,-1.8999999999999986
69.0,9,100,3,2,351.74,50.04,0.66,9,250.0,0.0,0.0
69.0,10,100,3,1,342.54,53.83,0.5,8,9.31,4.08,0.17999999999999972
69.0,11,100,3,2,282.77,52.85,0.5,9,69.05,2.82,2.8100000000000023
69.0,12,100,3,3,222.04,47.75,0.5,12,250.0,0.0,0.0
69.0,13,100,3,2,224.52,51.31,0.5,11,58.21,-1.39,-1.5399999999999991
69.0,14,100,3,3,168.54,54.36,0.5,12,53.68,6.57,6.609999999999999
69.0,15,100,3,1,90.16,47.65,0.5,10,252.21,-6.49,-6.18
69.0,16,100,3,1,73.71,48.85,0.5,15,16.48,1.3,1.2000000000000028
69.0,17,100,3,2,65.71,51.89,0.5,13,158.83,0.57,0.5799999999999983
69.0,18,100,3,1,46.84,51.32,0.5,16,26.93,2.47,2.469999999999999
69.0,19,100,3,3,27.24,49.52,0.5,14,141.17,-4.93,-4.839999999999996
69.0,20,100,10000,1,3.15,55.31,0.5,17,82.21,3.41,3.4200000000000017
69.0,21,100,2,1,53.67,50.87,0.5,18,116.9,-0.5,-0.45000000000000284
69.0,22,100,2,1,22.02,51.57,0.5,21,31.68,0.66,0.7000000000000028
69.0,23,100,4,2,12.14,51.94,0.5,19,140.88,2.45,2.4199999999999946
69.0,24,100,2,1,0.92,51.87,0.5,22,21.11,0.31,0.29999999999999716
69.1,6,100,10003,1,51.52,55.14,0.5,6,250.0,0.0,0.0
69.1,7,100,10003,1,19.01,55.63,0.5,6,32.52,0.5,0.490000000000002
69.1,8,100,3,1,430.56,53.71,0.5,7,103.85,-1.9,-1.9200000000000017
69.1,9,100,3,2,353.13,50.12,0.64,9,250.0,0.0,0.0
69.1,10,100,3,1,344.03,53.63,0.5,8,9.2,3.79,-0.0799999999999983
69.1,11,100,3,2,284.24,52.92,0.5,9,68.97,2.81,2.8000000000000043
69.1,12,100,3,3,223.37,47.69,0.5,12,250.0,0.0,0.0
69.1,13,100,3,2,225.94,51.22,0.5,11,58.25,-1.54,-1.7000000000000028
69.1,14,100,3,3,170.05,54.34,0.5,12,53.5,6.61,6.650000000000006
69.1,15,100,3,1,91.48,47.74,0.5,10,252.39,-6.19,-5.890000000000001
69.1,16,100,3,1,75.07,48.84,0.5,15,16.45,1.2,1.1000000000000014
69.1,17,100,3,2,67.15,51.83,0.5,13,158.81,0.59,0.6099999999999994
69.1,18,100,3,1,48.27,51.31,0.5,16,26.86,2.48,2.469999999999999
69.1,19,100,3,3,28.62,49.6,0.5,14,141.3,-4.83,-4.740000000000002
69.1,20,100,10000,1,4.69,55.24,0.5,17,82.11,3.42,3.4100000000000037
69.1,21,100,2,1,55.09,50.92,0.5,18,116.92,-0.45,-0.39000000000000057
69.1,22,100,2,1,23.45,51.64,0.5,21,31.66,0.7,0.7199999999999989
69.1,23,100,4,2,13.59,51.99,0.5,19,140.81,2.42,2.3900000000000006
69.1,24,100,2,1,2.36,51.97,0.5,22,21.1,0.3,0.3299999999999983
69.2,6,100,10003,1,53.05,55.23,0.5,6,250.0,0.0,0.0
69.2,7,100,10003,1,20.56,55.72,0.5,6,32.51,0.49,0.490000000000002
69.2,8,100,3,1,432.05,53.77,0.5,7,103.9,-1.92,-1.9499999999999957
69.2,9,100,3,2,354.52,50.12,0.61,9,250.0,0.0,0.0
69.2,10,100,3,1,345.52,53.43,0.5,8,9.1,3.51,-0.3400000000000034
69.2,11,100,3,2,285.71,52.98,0.5,9,68.89,2.8,2.8599999999999994
69.2,12,100,3,3,224.69,47.63,0.5,12,250.0,0.0,0.0
69.2,13,100,3,2,227.37,51.13,0.5,11,58.3,-1.7,-1.8499999999999943
69.2,14,100,3,3,171.56,54.32,0.5,12,53.32,6.65,6.689999999999998
69.2,15,100,3,1,92.81,47.83,0.5,10,252.55,-5.89,-5.600000000000001
69.2,16,100,3,1,76.42,48.82,0.5,15,16.41,1.1,0.990000000000002
69.2,17,100,3,2,68.59,51.76,0.5,13,158.8,0.61,0.6299999999999955
69.2,18,100,3,1,49.7,51.3,0.5,16,26.8,2.48,2.479999999999997
69.2,19,100,3,3,29.99,49.68,0.5,14,141.44,-4.74,-4.640000000000001
69.2,20,100,10000,1,6.22,55.18,0.5,17,82.02,3.42,3.4200000000000017
69.2,21,100,2,1,56.5,50.96,0.5,18,116.93,-0.4,-0.3399999999999963
69.2,22,100,2,1,24.89,51.72,0.5,21,31.64,0.73,0.759999999999998
69.2,23,100,4,2,15.03,52.04,0.5,19,140.74,2.39,2.3599999999999994
69.2,24,100,2,1,3.8,52.06,0.5,22,21.09,0.32,0.3400000000000034
69.3,6,100,10003,1,54.59,55.32,0.5,6,250.0,0.0,0.0
69.3,7,100,10003,1,22.1,55.8,0.5,6,32.5,0.49,0.4799999999999969
69.3,8,100,3,1,433.54,53.83,0.5,7,103.96,-1.94,-1.9699999999999989
69.3,9,100,3,2,355.92,50.19,0.58,9,250.0,0.0,0.0
69.3,10,100,3,1,347.0,53.24,0.5,8,9.0,3.32,-0.5899999999999963
69.3,11,100,3,2,287.18,53.05,0.5,9,68.81,2.87,2.8599999999999994
69.3,12,100,3,3,226.02,47.57,0.5,12,250.0,0.0,0.0
69.3,13,100,3,2,228.79,51.05,0.5,11,58.34,-1.85,-2.0
69.3,14,100,3,3,173.07,54.31,0.5,12,53.13,6.69,6.740000000000002
69.3,15,100,3,1,94.14,47.92,0.5,10,252.71,-5.6,-5.32
69.3,16,100,3,1,77.78,48.81,0.5,15,16.38,0.99,0.8900000000000006
69.3,17,100,3,2,70.02,51.7,0.5,13,158.78,0.63,0.6500000000000057
69.3,18,100,3,1,51.12,51.29,0.5,16,26.73,2.48,2.479999999999997
69.3,19,100,3,3,31.37,49.75,0.5,14,141.57,-4.65,-4.560000000000002
69.3,20,100,10000,1,7.76,55.11,0.5,17,81.92,3.42,3.4099999999999966
69.3,21,100,2,1,57.92,51.0,0.5,18,116.94,-0.35,-0.28999999999999915
69.3,22,100,2,1,26.32,51.79,0.5,21,31.62,0.76,0.7899999999999991
69.3,23,100,4,2,16.48,52.08,0.5,19,140.68,2.36,2.3299999999999983
69.3,24,100,2,1,5.25,52.16,0.5,22,21.08,0.34,0.36999999999999744
69.4,6,100,10003,1,56.13,55.41,0.5,6,250.0,0.0,0.0
69.4,7,100,10003,1,23.66,55.88,0.5,6,32.48,0.48,0.47000000000000597
69.4,8,100,3,1,435.04,53.89,0.5,7,104.01,-1.97,-1.990000000000002
69.4,9,100,3,2,357.31,50.26,0.55,9,250.0,0.0,0.0
69.4,10,100,3,1,348.48,53.05,0.5,8,8.91,3.05,-0.8400000000000034
69.4,11,100,3,2,288.66,53.11,0.5,9,68.73,2.86,2.8500000000000014
69.4,12,100,3,3,227.34,47.52,0.5,12,250.0,0.0,0.0
69.4,13,100,3,2,230.2,50.96,0.5,11,58.4,-2.0,-2.1499999999999986
69.4,14,100,3,3,174.58,54.29,0.5,12,52.94,6.73,6.769999999999996
69.4,15,100,3,1,95.47,48.01,0.5,10,252.87,-5.32,-5.039999999999999
69.4,16,100,3,1,79.13,48.8,0.5,15,16.36,0.89,0.7899999999999991
69.4,17,100,3,2,71.46,51.63,0.5,13,158.76,0.65,0.6700000000000017
69.4,18,100,3,1,52.54,51.28,0.5,16,26.66,2.48,2.480000000000004
69.4,19,100,3,3,32.76,49.83,0.5,14,141.7,-4.55,-4.460000000000001
69.4,20,100,10000,1,9.29,55.05,0.5,17,81.83,3.42,3.4199999999999946
69.4,21,100,2,1,59.34,51.04,0.5,18,116.95,-0.29,-0.240000000000002
69.4,22,100,2,1,27.76,51.86,0.5,21,31.59,0.79,0.8200000000000003
69.4,23,100,4,2,17.93,52.13,0.5,19,140.61,2.33,2.3000000000000043
69.4,24,100,2,1,6.7,52.18,0.5,22,21.07,0.36,0.3200000000000003
69.5,6,100,10003,1,57.67,55.5,0.5,6,250.0,0.0,0.0
69.5,7,100,10003,1,25.21,55.96,0.5,6,32.47,0.47,0.46000000000000085
69.5,8,100,3,1,436.54,53.95,0.5,7,104.06,-1.99,-2.009999999999998
69.5,9,100,3,2,358.71,50.34,0.52,9,250.0,0.0,0.0
69.5,10,100,3,1,349.95,52.88,0.5,8,8.83,2.79,-1.0700000000000003
69.5,11,100,3,2,290.13,53.11,0.5,9,68.65,2.85,2.769999999999996
69.5,12,100,3,3,228.65,47.46,0.5,12,250.0,0.0,0.0
69.5,13,100,3,2,231.62,50.87,0.5,11,58.46,-2.15,-2.240000000000002
69.5,14,100,3,3,176.09,54.27,0.5,12,52.76,6.77,6.810000000000002
69.5,15,100,3,1,96.8,48.1,0.5,10,253.01,-5.04,-4.780000000000001
69.5,16,100,3,1,80.49,48.78,0.5,15,16.34,0.79,0.6799999999999997
69.5,17,100,3,2,72.89,51.56,0.5,13,158.74,0.67,0.6900000000000048
69.5,18,100,3,1,53.97,51.27,0.5,16,26.59,2.49,2.490000000000002
69.5,19,100,3,3,34.14,49.91,0.5,14,141.82,-4.46,-4.3600000000000065
69.5,20,100,10000,1,10.81,54.98,0.5,17,81.73,3.42,3.4199999999999946
69.5,21,100,2,1,60.75,51.08,0.5,18,116.96,-0.24,-0.19000000000000483
69.5,22,100,2,1,29.2,51.94,0.5,21,31.57,0.82,0.8599999999999994
69.5,23,100,4,2,19.38,52.18,0.5,19,140.55,2.3,2.270000000000003
69.5,24,100,2,1,8.15,52.27,0.5,22,21.06,0.31,0.3300000000000054
69.6,6,100,10003,1,59.21,55.59,0.5,6,250.0,0.0,0.0
69.6,7,100,10003,1,26.77,56.05,0.5,6,32.46,0.46,0.45999999999999375
69.6,8,100,3,1,438.04,54.0,0.5,7,104.12,-2.02,-2.049999999999997
69.6,9,100,3,2,360.11,50.41,0.5,9,250.0,0.0,0.0
69.6,10,100,3,1,351.42,52.71,0.5,8,8.76,2.54,-1.2899999999999991
69.6,11,100,3,2,291.61,53.04,0.5,9,68.58,2.77,2.6300000000000026
69.6,12,100,3,3,229.97,47.4,0.5,12,250.0,0.0,0.0
69.6,13,100,3,2,233.03,50.79,0.5,11,58.52,-2.23,-2.25
69.6,14,100,3,3,177.59,54.25,0.5,12,52.57,6.81,6.850000000000001
69.6,15,100,3,1,98.14,48.19,0.5,10,253.15,-4.78,-4.520000000000003
69.6,16,100,3,1,81.84,48.77,0.5,15,16.31,0.68,0.5800000000000054
69.6,17,100,3,2,74.32,51.5,0.5,13,158.72,0.69,0.7100000000000009
69.6,18,100,3,1,55.39,51.26,0.5,16,26.52,2.49,2.489999999999995
69.6,19,100,3,3,35.53,49.98,0.5,14,141.94,-4.37,-4.270000000000003
69.6,20,100,10000,1,12.34,54.92,0.5,17,81.64,3.42,3.4200000000000017
69.6,21,100,2,1,62.17,51.13,0.5,18,116.96,-0.19,-0.12999999999999545
69.6,22,100,2,1,30.65,52.01,0.5,21,31.55,0.85,0.8799999999999955
69.6,23,100,4,2,20.83,52.23,0.5,19,140.49,2.27,2.25
69.6,24,100,2,1,9.6,52.37,0.5,22,21.06,0.33,0.35999999999999943
69.7,6,100,10003,1,60.76,55.68,0.5,6,250.0,0.0,0.0
69.7,7,100,10003,1,28.32,56.13,0.5,6,32.44,0.46,0.45000000000000284
69.7,8,100,3,1,439.54,54.06,0.5,7,104.18,-2.04,-2.0700000000000003
69.7,9,100,3,2,361.51,50.41,0.5,9,250.0,0.0,0.0
69.7,10,100,3,1,352.88,52.54,0.5,8,8.69,2.29,-1.5200000000000031
69.7,11,100,3,2,293.08,52.98,0.5,9,68.5,2.63,2.5700000000000003
69.7,12,100,3,3,231.29,47.34,0.5,12,250.0,0.0,0.0
69.7,13,100,3,2,234.44,50.7,0.5,11,58.58,-2.25,-2.279999999999994
69.7,14,100,3,3,179.1,54.24,0.5,12,52.38,6.85,6.899999999999999
69.7,15,100,3,1,99.48,48.28,0.5,10,253.28,-4.52,-4.259999999999998
69.7,16,100,3,1,83.2,48.75,0.5,15,16.3,0.58,0.46999999999999886
69.7,17,100,3,2,75.75,51.43,0.5,13,158.7,0.71,0.7299999999999969
69.7,18,100,3,1,56.82,51.25,0.5,16,26.45,2.49,2.5
69.7,19,100,3,3,36.92,50.06,0.5,14,142.06,-4.27,-4.18
69.7,20,100,10000,1,13.86,54.85,0.5,17,81.54,3.42,3.4200000000000017
69.7,21,100,2,1,63.59,51.17,0.5,18,116.97,-0.14,-0.0799999999999983
69.7,22,100,2,1,32.09,52.09,0.5,21,31.52,0.89,0.9200000000000017
69.7,23,100,4,2,22.28,52.28,0.5,19,140.42,2.25,2.219999999999999
69.7,24,100,2,1,11.06,52.39,0.5,22,21.05,0.35,0.29999999999999716
69.8,6,100,10003,1,62.3,55.77,0.5,6,250.0,0.0,0.0
69.8,7,100,10003,1,29.88,56.21,0.5,6,32.43,0.45,0.4399999999999977
69.8,8,100,3,1,441.04,54.12,0.5,7,104.23,-2.07,-2.0900000000000034
69.8,9,100,3,2,362.91,50.49,0.5,9,250.0,0.0,0.0
69.8,10,100,3,1,354.34,52.38,0.5,8,8.63,2.13,-1.7399999999999949
69.8,11,100,3,2,294.55,52.91,0.5,9,68.43,2.56,2.4199999999999946
69.8,12,100,3,3,232.6,47.29,0.5,12,250.0,0.0,0.0
69.8,13,100,3,2,235.85,50.61,0.5,11,58.64,-2.28,-2.299999999999997
69.8,14,100,3,3,180.61,54.22,0.5,12,52.19,6.89,6.93
69.8,15,100,3,1,100.82,48.37,0.5,10,253.4,-4.26,-4.010000000000005
69.8,16,100,3,1,84.55,48.74,0.5,15,16.28,0.47,0.37000000000000455
69.8,17,100,3,2,77.18,51.36,0.5,13,158.68,0.73,0.75
69.8,18,100,3,1,58.24,51.24,0.5,16,26.38,2.5,2.5
69.8,19,100,3,3,38.31,50.14,0.5,14,142.18,-4.18,-4.079999999999998
69.8,20,100,10000,1,15.39,54.78,0.5,17,81.45,3.42,3.4200000000000017
69.8,21,100,2,1,65.02,51.21,0.5,18,116.97,-0.08,-0.030000000000001137
69.8,22,100,2,1,33.54,52.16,0.5,21,31.5,0.92,0.9499999999999957
69.8,23,100,4,2,23.73,52.32,0.5,19,140.36,2.22,2.1799999999999997
69.8,24,100,2,1,12.51,52.48,0.5,22,21.04,0.3,0.3200000000000003
69.9,6,100,10003,1,63.85,55.79,0.5,6,250.0,0.0,0.0
69.9,7,100,10003,1,31.45,56.29,0.5,6,32.42,0.44,0.5
69.9,8,100,3,1,442.54,54.18,0.5,7,104.29,-2.09,-2.1099999999999994
69.9,9,100,3,2,364.31,50.56,0.5,9,250.0,0.0,0.0
69.9,10,100,3,1,355.79,52.23,0.5,8,8.57,1.9,-1.9500000000000028
